Dates,Pollster,Sample,Influence,Approve,Disapprove,Net
"2/13 - 2/18, 2025@@23790","<a href=""https://www.reuters.com/world/us/trumps-approval-rating-slips-americans-worry-about-economy-2025-02-19/"" style=""color:#000000; text-decoration: underline;"" target=""_blank"" rel=""nofollow noopener"">Ipsos</a>^Sponsor: Reuters^","4,145 A@@4145",0,46.01101,49.34583,-3.33482
"2/11 - 2/18, 2025@@23790","<a href=""https://mclaughlinonline.com/pols/wp-content/uploads/2025/02/National-February-Presentation-RELEASE-02-18-25.pdf"" style=""color:#000000; text-decoration: underline;"" target=""_blank"" rel=""nofollow noopener"">McLaughlin & Associates</a>","1,000 LV@@1000",0,49.64514,45.9756,3.66954
"2/13 - 2/18, 2025@@23790","<a href=""https://www.washingtonpost.com/politics/2025/02/20/trump-poll-unpopular-post-ipsos/"" style=""color:#000000; text-decoration: underline;"" target=""_blank"" rel=""nofollow noopener"">Ipsos</a>^Sponsor: The Washington Post^","2,601 A@@2601",0,47.01101,51.34583,-4.33482
"2/13 - 2/17, 2025@@23789","<a href=""https://s3.documentcloud.org/documents/25539589/cnn-poll-on-trumps-performance-so-far.pdf"" style=""color:#000000; text-decoration: underline;"" target=""_blank"" rel=""nofollow noopener"">SSRS</a>^Sponsor: CNN^","1,206 A@@1206",0,48.11155,49.24077,-1.129219
"2/13 - 2/17, 2025@@23789","<a href=""https://poll.qu.edu/poll-release?releaseid=3919"" style=""color:#000000; text-decoration: underline;"" target=""_blank"" rel=""nofollow noopener"">Quinnipiac University</a>","1,039 RV@@1039",0,47.52545,48.2035,-0.6780472
"2/16 - 2/17, 2025@@23789","<a href=""https://blueprint-research.com/polling/trump-dems-moment-3-6/"" style=""color:#000000; text-decoration: underline;"" target=""_blank"" rel=""nofollow noopener"">Blueprint Polling</a>","1,383 RV@@1383",0,47.61016,47.64574,-0.0355797
"2/11 - 2/17, 2025@@23789","<a href=""https://www.rasmussenreports.com/public_content/politics/trump_administration_second_term/trump_approval_index_history_second_term"" style=""color:#000000; text-decoration: underline;"" target=""_blank"" rel=""nofollow noopener"">Rasmussen Reports</a>","1,500 LV@@1500",0,48.61076,47.84665,0.7641106
"2/15 - 2/17, 2025@@23789","<a href=""https://emersoncollegepolling.com/february-2025-national-poll-trump-presidential-approval-at-48-musk-doge-job-approval-at-41/"" style=""color:#000000; text-decoration: underline;"" target=""_blank"" rel=""nofollow noopener"">Emerson College</a>","1,000 RV@@1000",0,47.34792,44.86483,2.483089
"2/15 - 2/17, 2025@@23789","<a href=""https://coefficient.org/doge-part-1/"" style=""color:#000000; text-decoration: underline;"" target=""_blank"" rel=""nofollow noopener"">co/efficient</a>","2,063 LV@@2063",0,47.07648,47.59011,-0.5136299
"2/3 - 2/16, 2025@@23788","<a href=""https://news.gallup.com/poll/656891/trump-job-approval-rating-congress-jumps.aspx"" style=""color:#000000; text-decoration: underline;"" target=""_blank"" rel=""nofollow noopener"">Gallup</a>","1,004 A@@1004",0,47.01725,49.16314,-2.145889
"2/14 - 2/16, 2025@@23788","<a href=""https://pro.morningconsult.com/trackers/donald-trump-congress-policy-republicans-polling"" style=""color:#000000; text-decoration: underline;"" target=""_blank"" rel=""nofollow noopener"">Morning Consult</a>","2,217 RV@@2217",0,48.61504,48.48262,0.1324196
"2/13 - 2/16, 2025@@23788","<a href=""https://www.surveyusa.com/client/PollReport.aspx?g=326a263b-3dbc-4280-9c0c-95187bdbf20c"" style=""color:#000000; text-decoration: underline;"" target=""_blank"" rel=""nofollow noopener"">SurveyUSA</a>","2,000 A@@2000",0,50.24436,45.63784,4.606522
"2/14 - 2/15, 2025@@23787","<a href=""https://www.harrisx.com/content/deseret-news-harrisx-overnight-poll-executive-orders-and-immigration-february-2025"" style=""color:#000000; text-decoration: underline;"" target=""_blank"" rel=""nofollow noopener"">Harris Insights & Analytics</a>^Sponsor: Deseret News^","1,009 RV@@1009",0,50.41263,45.00893,5.403698
"2/10 - 2/14, 2025@@23786","<a href=""https://www.rasmussenreports.com/public_content/politics/trump_administration_second_term/trump_approval_index_history_second_term"" style=""color:#000000; text-decoration: underline;"" target=""_blank"" rel=""nofollow noopener"">Rasmussen Reports</a>","1,500 LV@@1500",0,49.61076,46.84665,2.764111
"2/10 - 2/14, 2025@@23786","<a href=""https://napolitannews.org/posts/president-trump-job-approval-55-percent-approve-43-disapprove"" style=""color:#000000; text-decoration: underline;"" target=""_blank"" rel=""nofollow noopener"">RMG Research</a>^Sponsor: Napolitan News Service^","3,000 RV@@3000",0,50.8311,45.88795,4.94315
"2/10 - 2/13, 2025@@23785","<a href=""https://echeloninsights.com/in-the-news/feb-2025-verified-voter-omnibus-2-2/"" style=""color:#000000; text-decoration: underline;"" target=""_blank"" rel=""nofollow noopener"">Echelon Insights</a>","1,010 LV@@1010",0,51.04131,46.09995,4.94136
"2/7 - 2/13, 2025@@23785","<a href=""https://www.rasmussenreports.com/public_content/politics/trump_administration_second_term/trump_approval_index_history_second_term"" style=""color:#000000; text-decoration: underline;"" target=""_blank"" rel=""nofollow noopener"">Rasmussen Reports</a>","1,500 LV@@1500",0,50.61076,45.84665,4.764111
"2/6 - 2/12, 2025@@23784","<a href=""https://www.rasmussenreports.com/public_content/politics/trump_administration_second_term/trump_approval_index_history_second_term"" style=""color:#000000; text-decoration: underline;"" target=""_blank"" rel=""nofollow noopener"">Rasmussen Reports</a>","1,500 LV@@1500",0,50.61076,45.84665,4.764111
"2/9 - 2/11, 2025@@23783","<a href=""https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_Z51qCJt.pdf"" style=""color:#000000; text-decoration: underline;"" target=""_blank"" rel=""nofollow noopener"">YouGov</a>^Sponsor: Economist^","1,595 A@@1595",0,47.61922,47.03582,0.5834007
"2/6 - 2/11, 2025@@23783","<a href=""https://eloncdn.blob.core.windows.net/eu3/sites/819/2025/02/Elon-University-Poll-topline-2-25-25.pdf"" style=""color:#000000; text-decoration: underline;"" target=""_blank"" rel=""nofollow noopener"">YouGov</a>^Sponsor: Elon University^","1,000 A@@1000",0,46.61922,40.03582,6.583401
"2/5 - 2/11, 2025@@23783","<a href=""https://www.rasmussenreports.com/public_content/politics/trump_administration_second_term/trump_approval_index_history_second_term"" style=""color:#000000; text-decoration: underline;"" target=""_blank"" rel=""nofollow noopener"">Rasmussen Reports</a>","1,500 LV@@1500",0,49.61076,46.84665,2.764111
"2/4 - 2/10, 2025@@23782","<a href=""https://www.rasmussenreports.com/public_content/politics/trump_administration_second_term/trump_approval_index_history_second_term"" style=""color:#000000; text-decoration: underline;"" target=""_blank"" rel=""nofollow noopener"">Rasmussen Reports</a>","1,500 LV@@1500",0,49.61076,46.84665,2.764111
"2/7 - 2/9, 2025@@23781","<a href=""https://www.thetrafalgargroup.org/wp-content/uploads/2025/02/National-25-Trump-Approval-Full-Report-0210.pdf"" style=""color:#000000; text-decoration: underline;"" target=""_blank"" rel=""nofollow noopener"">Trafalgar Group/Insider Advantage</a>","1,321 RV@@1321",0,52.11746,47.24405,4.873409
"2/7 - 2/9, 2025@@23781","<a href=""https://jlpartners.com/trump-tracker-february-2025"" style=""color:#000000; text-decoration: underline;"" target=""_blank"" rel=""nofollow noopener"">J.L. Partners</a>^Sponsor: Daily Mail^","1,017 RV@@1017",0,46.09374,43.63358,2.460159
"2/7 - 2/9, 2025@@23781","<a href=""https://pro.morningconsult.com/trackers/donald-trump-congress-policy-republicans-polling"" style=""color:#000000; text-decoration: underline;"" target=""_blank"" rel=""nofollow noopener"">Morning Consult</a>","2,230 RV@@2230",0,48.61504,49.48262,-0.8675804
"2/3 - 2/7, 2025@@23779","<a href=""https://www.rasmussenreports.com/public_content/politics/trump_administration_second_term/trump_approval_index_history_second_term"" style=""color:#000000; text-decoration: underline;"" target=""_blank"" rel=""nofollow noopener"">Rasmussen Reports</a>","1,500 LV@@1500",0,48.61076,46.84665,1.764111
"2/5 - 2/7, 2025@@23779","<a href=""https://www.cbsnews.com/news/trump-approval-opinion-poll-2025-2-9/"" style=""color:#000000; text-decoration: underline;"" target=""_blank"" rel=""nofollow noopener"">YouGov</a>^Sponsor: CBS News^","2,175 A@@2175",0,54.61922,46.03582,8.583401
"2/3 - 2/6, 2025@@23778","<a href=""https://napolitannews.org/posts/president-trump-job-approval-51-percent-approve-45-disapprove"" style=""color:#000000; text-decoration: underline;"" target=""_blank"" rel=""nofollow noopener"">RMG Research</a>^Sponsor: Napolitan News Service^","3,000 RV@@3000",0,46.8311,47.88795,-1.05685
"1/31 - 2/6, 2025@@23778","<a href=""https://www.rasmussenreports.com/public_content/politics/trump_administration_second_term/trump_approval_index_history_second_term"" style=""color:#000000; text-decoration: underline;"" target=""_blank"" rel=""nofollow noopener"">Rasmussen Reports</a>","1,500 LV@@1500",0,47.61076,46.84665,0.7641106
"1/31 - 2/6, 2025@@23778","<a href=""https://static1.squarespace.com/static/61ae8d5e55be5c7314b4c83a/t/67aa57a7976e415c4d212706/1739216809584/Clarity+Omnibus+Overview+-+Jan_Feb+2025.pdf"" style=""color:#000000; text-decoration: underline;"" target=""_blank"" rel=""nofollow noopener"">Clarity Campaign Labs</a>","1,102 RV@@1102",0,47.049,44.14612,2.902882
"1/27 - 2/5, 2025@@23777","<a href=""https://law.marquette.edu/poll/2025/02/11/detailed-results-of-the-marquette-law-school-supreme-court-poll-jan-27-feb-5-2025-national-issues/"" style=""color:#000000; text-decoration: underline;"" target=""_blank"" rel=""nofollow noopener"">Marquette University Law School</a>","1,063 A@@1063",0,47.75764,50.41979,-2.662148
"2/4 - 2/5, 2025@@23777","<a href=""https://www.cygn.al/poll-trump-winning-over-black-men-dei-skeptics-and-border-hawks-as-democrats-lose-ground/"" style=""color:#000000; text-decoration: underline;"" target=""_blank"" rel=""nofollow noopener"">Cygnal</a>","1,500 LV@@1500",0,49.41416,47.01706,2.397102
"1/30 - 2/5, 2025@@23777","<a href=""https://www.rasmussenreports.com/public_content/politics/trump_administration_second_term/trump_approval_index_history_second_term"" style=""color:#000000; text-decoration: underline;"" target=""_blank"" rel=""nofollow noopener"">Rasmussen Reports</a>","1,500 LV@@1500",0,47.61076,46.84665,0.7641106
"1/29 - 2/4, 2025@@23776","<a href=""https://www.rasmussenreports.com/public_content/politics/trump_administration_second_term/trump_approval_index_history_second_term"" style=""color:#000000; text-decoration: underline;"" target=""_blank"" rel=""nofollow noopener"">Rasmussen Reports</a>","1,500 LV@@1500",0,47.61076,46.84665,0.7641106
"2/2 - 2/4, 2025@@23776","<a href=""https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_c1AfT3R.pdf"" style=""color:#000000; text-decoration: underline;"" target=""_blank"" rel=""nofollow noopener"">YouGov</a>^Sponsor: Economist^","1,604 A@@1604",0,47.61922,43.03582,4.583401
"1/28 - 2/3, 2025@@23775","<a href=""https://www.rasmussenreports.com/public_content/politics/trump_administration_second_term/trump_approval_index_history_second_term"" style=""color:#000000; text-decoration: underline;"" target=""_blank"" rel=""nofollow noopener"">Rasmussen Reports</a>","1,500 LV@@1500",0,48.61076,46.84665,1.764111
"1/31 - 2/3, 2025@@23775","<a href=""https://pro.morningconsult.com/trackers/donald-trump-congress-policy-republicans-polling"" style=""color:#000000; text-decoration: underline;"" target=""_blank"" rel=""nofollow noopener"">Morning Consult</a>","2,303 RV@@2303",0,47.61504,48.48262,-0.8675804
"1/30 - 2/3, 2025@@23775","<a href=""https://navigatorresearch.org/while-three-in-four-americans-see-trump-as-bringing-change-to-government-only-two-in-five-view-this-change-as-positive/"" style=""color:#000000; text-decoration: underline;"" target=""_blank"" rel=""nofollow noopener"">Global Strategy Group/GBAO (Navigator Research)</a>","1,000 RV@@1000",0,49.36673,46.04808,3.318649
"1/27 - 2/2, 2025@@23774","<a href=""https://www.pewresearch.org/politics/2025/02/07/public-anticipates-changes-with-trump-but-is-split-over-whether-they-will-be-good-or-bad/"" style=""color:#000000; text-decoration: underline;"" target=""_blank"" rel=""nofollow noopener"">Pew Research Center</a>","5,086 A@@5086",0,48.8833,47.89507,0.9882317
"1/27 - 2/1, 2025@@23773","<a href=""https://www.aarp.org/content/dam/aarp/research/topics/voter-opinion-research/politics/federal-tax-package-legislative-priorities.doi.10.26419-2fres.00921.001.pdf"" style=""color:#000000; text-decoration: underline;"" target=""_blank"" rel=""nofollow noopener"">Fabrizio Lee & Associates/Impact Research</a>^Sponsor: AARP^","3,000 RV@@3000",0,47.80962,46.84453,0.9650917
"1/29 - 1/31, 2025@@23772","<a href=""https://tippinsights.com/the-art-of-the-comeback-tipp-poll-shows-trumps-strong-start-energizes-core-voters/"" style=""color:#000000; text-decoration: underline;"" target=""_blank"" rel=""nofollow noopener"">TIPP Insights</a>","1,478 A@@1478",0,46.82821,43.73482,3.093388
"1/27 - 1/31, 2025@@23772","<a href=""https://www.rasmussenreports.com/public_content/politics/trump_administration_second_term/trump_approval_index_history_second_term"" style=""color:#000000; text-decoration: underline;"" target=""_blank"" rel=""nofollow noopener"">Rasmussen Reports</a>","1,500 LV@@1500",0,48.61076,46.84665,1.764111
"1/27 - 1/31, 2025@@23772","<a href=""https://napolitannews.org/posts/president-trump-job-approval-53-percent-approve-43-disapprove"" style=""color:#000000; text-decoration: underline;"" target=""_blank"" rel=""nofollow noopener"">RMG Research</a>^Sponsor: Napolitan News Service^","4,000 RV@@4000",0,48.8311,45.88795,2.94315
"1/24 - 1/30, 2025@@23771","<a href=""https://www.rasmussenreports.com/public_content/politics/trump_administration_second_term/trump_approval_index_history_second_term"" style=""color:#000000; text-decoration: underline;"" target=""_blank"" rel=""nofollow noopener"">Rasmussen Reports</a>","1,500 LV@@1500",0,48.61076,46.84665,1.764111
"1/23 - 1/29, 2025@@23770","<a href=""https://www.rasmussenreports.com/public_content/politics/trump_administration_second_term/trump_approval_index_history_second_term"" style=""color:#000000; text-decoration: underline;"" target=""_blank"" rel=""nofollow noopener"">Rasmussen Reports</a>","1,500 LV@@1500",0,46.61076,48.84665,-2.235889
"1/27 - 1/28, 2025@@23769","<a href=""https://emersoncollegepolling.com/january-2025-national-poll-trump-starts-term-with-49-approval-41-disapproval-rating/"" style=""color:#000000; text-decoration: underline;"" target=""_blank"" rel=""nofollow noopener"">Emerson College</a>","1,000 RV@@1000",0,48.04792,43.86483,4.18309
"1/26 - 1/28, 2025@@23769","<a href=""https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_HmzVWgj.pdf"" style=""color:#000000; text-decoration: underline;"" target=""_blank"" rel=""nofollow noopener"">YouGov</a>^Sponsor: Economist^","1,577 A@@1577",0,50.61922,42.03582,8.583401
"1/22 - 1/28, 2025@@23769","<a href=""https://www.rasmussenreports.com/public_content/politics/trump_administration_second_term/trump_approval_index_history_second_term"" style=""color:#000000; text-decoration: underline;"" target=""_blank"" rel=""nofollow noopener"">Rasmussen Reports</a>","1,500 LV@@1500",0,48.61076,46.84665,1.764111
"1/25 - 1/28, 2025@@23769","<a href=""https://coefficient.org/post-inauguration-study/"" style=""color:#000000; text-decoration: underline;"" target=""_blank"" rel=""nofollow noopener"">co/efficient</a>","1,570 LV@@1570",0,51.07648,46.59011,4.48637
"1/26 - 1/28, 2025@@23769","<a href=""https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_HmzVWgj.pdf"" style=""color:#000000; text-decoration: underline;"" target=""_blank"" rel=""nofollow noopener"">YouGov</a>^Sponsor: Economist^","1,577 A@@1577",0,50.61922,42.03582,8.583401
"1/21 - 1/27, 2025@@23768","<a href=""https://news.gallup.com/poll/655955/trump-inaugural-approval-rating-historically-low-again.aspx"" style=""color:#000000; text-decoration: underline;"" target=""_blank"" rel=""nofollow noopener"">Gallup</a>","1,001 A@@1001",0,49.01725,46.16314,2.854111
"1/21 - 1/27, 2025@@23768","<a href=""https://pro.morningconsult.com/trackers/global-leader-approval"" style=""color:#000000; text-decoration: underline;"" target=""_blank"" rel=""nofollow noopener"">Morning Consult</a>","36,357 A@@36357",0,50.96504,39.15262,11.81242
"1/23 - 1/27, 2025@@23768","<a href=""https://poll.qu.edu/poll-release?releaseid=3918"" style=""color:#000000; text-decoration: underline;"" target=""_blank"" rel=""nofollow noopener"">Quinnipiac University</a>","1,019 RV@@1019",0,48.52545,42.2035,6.321953
"1/22 - 1/27, 2025@@23768","<a href=""https://mclaughlinonline.com/pols/wp-content/uploads/2025/01/National-January-Presentation-RELEASE-01-28-25.pdf"" style=""color:#000000; text-decoration: underline;"" target=""_blank"" rel=""nofollow noopener"">McLaughlin & Associates</a>","1,000 LV@@1000",0,50.64514,42.9756,7.66954
